slate_date,game_id,game,source,source_type,prediction_bucket,label,market_type,team,player,opponent,pitcher,line,odds,odds_estimated,implied_probability,fair_probability,fair_odds,edge,edge_pct,stake_units,confidence_tier,source_confidence,gates_passed,gate_status,gate_conditions,promotion_eligibility,kill_switch,audit_ledger,rationale_short,rationale_full,status,result,profit_units,grading_notes,source_urls,timestamp
2026-05-14,,Giants @ Dodgers,MLB.com / Baseball Savant via Deep Research packet,slate_map,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,PREGAME; eligible=Conditional,"Venue: UNIQLO Field at Dodger Stadium. Away starter: Landen Roupp, RHP. Home starter: Emmet Sheehan, RHP. Away lineup: Unavailable/TBD. Home lineup: Confirmed. Notes: Dodgers lineup confirmed; Giants lineup still TBD at snapshot.",research_ingested,,,,https://www.mlb.com/starting-lineups; https://www.mlb.com/probable-pitchers; https://baseballsavant.mlb.com/probable-pitchers,2026-05-14T18:39:00-04:00
2026-05-14,,,Deep Research packet PDF,injury_or_lineup_gap,raw_research,,,Braves,Ronald Acuna Jr.,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Not game-ready; recovering from Grade 1 left hamstring strain,Removes Atlanta leadoff/power-speed ceiling; helps explain Baldwin-Albies-Olson top three.,research_ingested,,,,https://www.si.com/mlb/braves/onsi/braves-without-sean-murphy-for-long-haul-acuna-not-ready; https://sports.yahoo.com/articles/braves-injury-updates-quintet-players-000009795.html; https://www.truebluela.com/los-angeles-dodgers-news-notes/115806/shohei-ohtani-rest-day-giants,2026-05-14T18:39:00-04:00
2026-05-14,,,Deep Research packet PDF,injury_or_lineup_gap,raw_research,,,Braves,Sean Murphy,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Expected to miss roughly two months with broken finger,Meaningful catcher/power loss; pushes Baldwin into a central role.,research_ingested,,,,https://www.si.com/mlb/braves/onsi/braves-without-sean-murphy-for-long-haul-acuna-not-ready; https://sports.yahoo.com/articles/braves-injury-updates-quintet-players-000009795.html; https://www.truebluela.com/los-angeles-dodgers-news-notes/115806/shohei-ohtani-rest-day-giants,2026-05-14T18:39:00-04:00
2026-05-14,,,Deep Research packet PDF,injury_or_lineup_gap,raw_research,,,Red Sox,Ranger Suarez,,,,,,,,,,,,,C,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,"Active, first start since May 3 hamstring issue",Starter-health flag; do not overstate full leash.,research_ingested,,,,https://www.si.com/mlb/braves/onsi/braves-without-sean-murphy-for-long-haul-acuna-not-ready; https://sports.yahoo.com/articles/braves-injury-updates-quintet-players-000009795.html; https://www.truebluela.com/los-angeles-dodgers-news-notes/115806/shohei-ohtani-rest-day-giants,2026-05-14T18:39:00-04:00
2026-05-14,,,Deep Research packet PDF,injury_or_lineup_gap,raw_research,,,Phillies,Trea Turner,,,,,,,,,,,,,C,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Conflicting illness-related reporting,"MLB had him starting at snapshot, but secondary reports require re-check if game restarts.",research_ingested,,,,https://www.si.com/mlb/braves/onsi/braves-without-sean-murphy-for-long-haul-acuna-not-ready; https://sports.yahoo.com/articles/braves-injury-updates-quintet-players-000009795.html; https://www.truebluela.com/los-angeles-dodgers-news-notes/115806/shohei-ohtani-rest-day-giants,2026-05-14T18:39:00-04:00
2026-05-14,,,Deep Research packet PDF,injury_or_lineup_gap,raw_research,,,Dodgers,Shohei Ohtani,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Planned rest day; out of starting lineup,Large lineup-context downgrade for Dodgers total/stack assumptions.,research_ingested,,,,https://www.si.com/mlb/braves/onsi/braves-without-sean-murphy-for-long-haul-acuna-not-ready; https://sports.yahoo.com/articles/braves-injury-updates-quintet-players-000009795.html; https://www.truebluela.com/los-angeles-dodgers-news-notes/115806/shohei-ohtani-rest-day-giants,2026-05-14T18:39:00-04:00
2026-05-14,,,Deep Research packet PDF,injury_or_lineup_gap,raw_research,,,Giants,Giants lineup,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Not yet posted,Material verification gap for side/total and all Giants props.,research_ingested,,,,https://www.si.com/mlb/braves/onsi/braves-without-sean-murphy-for-long-haul-acuna-not-ready; https://sports.yahoo.com/articles/braves-injury-updates-quintet-players-000009795.html; https://www.truebluela.com/los-angeles-dodgers-news-notes/115806/shohei-ohtani-rest-day-giants,2026-05-14T18:39:00-04:00
2026-05-14,,Cubs @ Braves,Covers aggregation via Deep Research packet,odds_snapshot,raw_research,,ML,ATL,,,,,CHC +170 / ATL -188,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time odds snapshot,Run line CHC +1.5 -130 / ATL -1.5 +110; total 7.5 O -105 / U -115. Fairly clean market.,research_ingested,,,,https://www.covers.com/sport/baseball/mlb/matchup/369601/odds; https://www.covers.com/sport/baseball/mlb/matchup/369982/odds; https://www.covers.com/sport/baseball/mlb/matchup/369989/odds; https://www.covers.com/sport/baseball/mlb/matchup/367938/odds,2026-05-14T18:39:00-04:00
2026-05-14,,Royals @ White Sox,Covers aggregation via Deep Research packet,odds_snapshot,raw_research,,ML,KC,,,,,KC -135 / CHW +118,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time odds snapshot,Run line KC -1.5 +125; split total O 7.5 -114 / U 8.0 -120; closing number matters.,research_ingested,,,,https://www.covers.com/sport/baseball/mlb/matchup/369601/odds; https://www.covers.com/sport/baseball/mlb/matchup/369982/odds; https://www.covers.com/sport/baseball/mlb/matchup/369989/odds; https://www.covers.com/sport/baseball/mlb/matchup/367938/odds,2026-05-14T18:39:00-04:00
2026-05-14,,Giants @ Dodgers,Covers aggregation via Deep Research packet,odds_snapshot,raw_research,,ML,LAD,,,,,SF +153 / LAD -172,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time odds snapshot,Run line SF +1.5 -136; split total O 7.5 -122 / U 8.0 -115; book-specific confirmation required.,research_ingested,,,,https://www.covers.com/sport/baseball/mlb/matchup/369601/odds; https://www.covers.com/sport/baseball/mlb/matchup/369982/odds; https://www.covers.com/sport/baseball/mlb/matchup/369989/odds; https://www.covers.com/sport/baseball/mlb/matchup/367938/odds,2026-05-14T18:39:00-04:00
2026-05-14,,Phillies @ Red Sox,Covers aggregation via Deep Research packet,odds_snapshot,raw_research,,TOTAL,,,,,,Pre-delay PHI +110 / BOS -116; total 7.0,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time odds snapshot,Not actionable until game formally restarts and books repost limits.,research_ingested,,,,https://www.covers.com/sport/baseball/mlb/matchup/369601/odds; https://www.covers.com/sport/baseball/mlb/matchup/369982/odds; https://www.covers.com/sport/baseball/mlb/matchup/369989/odds; https://www.covers.com/sport/baseball/mlb/matchup/367938/odds,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HR,Royals,Bobby Witt Jr.,,"Anthony Kay, LHP",,+450; +410 FanDuel,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Covers HR article featured Witt; price-shopping matters.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,TB,Royals,Bobby Witt Jr.,,"Anthony Kay, LHP",Over 1.5,-105,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Covers projection shown at 2.09 TB.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HIT,Royals,Bobby Witt Jr.,,"Anthony Kay, LHP",Over 0.5,-295,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Expensive hit-floor angle.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HR,Braves,Matt Olson,,"Ben Brown, RHP",,+320 to +350,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Price varied by surface; use live book.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,TB,Braves,Matt Olson,,"Ben Brown, RHP",Over 1.5,+165 to +190,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Multiple books showed a range.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,TB,Braves,Austin Riley,,"Ben Brown, RHP",Over 1.5,+139,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Covers projection shown at 1.66 TB.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,TB,Dodgers,Freddie Freeman,,"Landen Roupp, RHP",Over 1.5,+125,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Covers projection shown at 1.67 TB.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HR,Dodgers,Will Smith,,"Landen Roupp, RHP",,+520,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Confirmed leadoff spot adds PA upside.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,TB,Dodgers,Kyle Tucker,,"Landen Roupp, RHP",Over 1.5,+170,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Covers projection shown at 1.59 TB.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HR,Phillies,Kyle Schwarber,,"Ranger Suarez, LHP",,+390,,,,,,,,,C,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Delay/rain makes this conditional only.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HR,Phillies,Bryce Harper,,"Ranger Suarez, LHP",,+590 to +630,,,,,,,,,C,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Delay/rain makes this conditional only.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,TB,Phillies,Bryce Harper,,"Ranger Suarez, LHP",Over 1.5,+145,,,,,,,,,C,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,Weather delay is the gating issue.,research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,,Covers/FanDuel prop snapshot via Deep Research packet,player_prop_snapshot,raw_research,,HIT,Red Sox,Wilyer Abreu,,"Jesus Luzardo, LHP",Over 0.5 hits / Over 1.5 TB,-168 / +181,,,,,,,,,C,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Research-time player-prop snapshot,"Strong form angle, but rain delay lowers usability.",research_ingested,,,,https://www.covers.com/mlb/home-run-props-parlay-and-odds-thursday-5-14-2026; https://www.fanduel.com/research/mlb-home-run-prop-odds-5-14-2026; https://www.fanduel.com/research/home-run-predictions-today-3-best-mlb-home-run-prop-bets-for-thursday-5-14-26,2026-05-14T18:39:00-04:00
2026-05-14,,Rockies @ Pirates,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,PNC Park: 46F; 9 mph out; 100% rain,"Ugly run environment, already final.",research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Nationals @ Reds,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Great American Ball Park: 59F; 11 mph out; 0% precip,Slight carry boost in naturally lively HR park.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Tigers @ Mets,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Citi Field: 61F; 1 mph in; delay/rain risk,Delay risk mattered more than wind.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Marlins @ Twins,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Target Field: 75F; 19 mph right-to-left; 0% precip,Warm enough for offense; crosswind more neutral.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Padres @ Brewers,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,American Family Field: Dome; weather neutralized,Weather not a factor.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Mariners @ Astros,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Daikin Park: Dome / hot exterior; roof likely closed,Weather not a factor if closed.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Cardinals @ Athletics,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Sutter Health Park: 80F; 7 mph; 0% precip,Warm Sacramento conditions supported carry.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Phillies @ Red Sox,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Fenway Park: 54F; 6 mph in; 78% rain; likely delay/postpone,"Delay-first game, not a price-first game.",research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Cubs @ Braves,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Truist Park: 72F; 11 mph left-to-right / helping center; 0% precip,Best raw HR/TB weather among clean pregame games.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Royals @ White Sox,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Rate Field: 57F; 7 mph in; 0% precip,Slight HR suppression; better for hit/TB than pure HR.,research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Giants @ Dodgers,Rotowire weather via Deep Research packet,weather_park,raw_research,,,,,,,,,,,,,,,,,B,false,RESEARCH_CAPTURE,,,NOT_EVALUATED,,Dodger Stadium: 67F; 8 mph out; 0% precip,"Small positive HR bump, not enough to override lineup uncertainty.",research_ingested,,,,https://www.rotowire.com/baseball/weather.php,2026-05-14T18:39:00-04:00
2026-05-14,,Phillies @ Red Sox,Deep Research packet PDF,missing_data,raw_research,,,,,,,,,,,,,,,,,,false,MISSING_GATE,,,NOT_CLEARED,,Restart time / relisted market after delay,"Impact: Makes pre-delay sides, totals, and player props stale. Recommended label cap: AVOID / CONDITIONAL max.",research_ingested,,,,/Users/christianmay/Downloads/EchoIQ v3 research packet for May 14 MLB slate.pdf,2026-05-14T18:39:00-04:00
2026-05-14,,Phillies @ Red Sox,Deep Research packet PDF,missing_data,raw_research,,,,,,,,,,,,,,,,,,false,MISSING_GATE,,,NOT_CLEARED,,Post-delay lineup reconfirmation,Impact: Illness plus delay can materially reshape PA expectations. Recommended label cap: WATCHLIST / CONDITIONAL max.,research_ingested,,,,/Users/christianmay/Downloads/EchoIQ v3 research packet for May 14 MLB slate.pdf,2026-05-14T18:39:00-04:00
2026-05-14,,Giants @ Dodgers,Deep Research packet PDF,missing_data,raw_research,,,,,,,,,,,,,,,,,,false,MISSING_GATE,,,NOT_CLEARED,,Giants lineup confirmation,Impact: Limits side confidence and blocks Giants prop work. Recommended label cap: WATCHLIST / CONDITIONAL max.,research_ingested,,,,/Users/christianmay/Downloads/EchoIQ v3 research packet for May 14 MLB slate.pdf,2026-05-14T18:39:00-04:00
2026-05-14,,Cubs @ Braves,Deep Research packet PDF,missing_data,raw_research,,,,,,,,,,,,,,,,,,false,MISSING_GATE,,,NOT_CLEARED,,Ben Brown true pitch cap / bulk-plan confirmation,"Impact: Changes full-game side, derivative, and total assumptions. Recommended label cap: LEAN / WATCHLIST max.",research_ingested,,,,/Users/christianmay/Downloads/EchoIQ v3 research packet for May 14 MLB slate.pdf,2026-05-14T18:39:00-04:00
2026-05-14,,Royals @ White Sox; Giants @ Dodgers,Deep Research packet PDF,missing_data,raw_research,,,,,,,,,,,,,,,,,,false,MISSING_GATE,,,NOT_CLEARED,,Book-specific closing total,Impact: 7.5/8.0 splits materially change edge math. Recommended label cap: WATCHLIST max until book locked.,research_ingested,,,,/Users/christianmay/Downloads/EchoIQ v3 research packet for May 14 MLB slate.pdf,2026-05-14T18:39:00-04:00
2026-05-14,,All candidates,Deep Research packet PDF,missing_data,raw_research,,,,,,,,,,,,,,,,,,false,MISSING_GATE,,,NOT_CLEARED,,Fair probability model output,Impact: No row can get to BET without it. Recommended label cap: No BET.,research_ingested,,,,/Users/christianmay/Downloads/EchoIQ v3 research packet for May 14 MLB slate.pdf,2026-05-14T18:39:00-04:00
